Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-eqdz,checkpoint-cuki,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,checkpoint-353x,checkpoint-cbnt,branch-pusb,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,picture,opt1,opt2,opt3,opt4,aud1,aud2,aud3,aud4
17,1.54411E+12,06/12/2018 14:13,1.54411E+12,0,06/12/2018 14:13,4424,9,task-z5kw,,1943898,,512153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1366x768,1366x695,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,15,1,Screen 1,buttonA,response_button_text,3138.4,parung,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
18,1.54411E+12,06/12/2018 14:13,1.54411E+12,0,06/12/2018 14:13,4424,9,task-z5kw,,1943898,,512153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1366x768,1366x695,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,1767.4,,,0,1,0,,,,recognition_A,,,recog-Finish,,,,,,,,,,
19,1.54411E+12,06/12/2018 14:13,1.54411E+12,0,06/12/2018 14:13,4424,9,task-z5kw,,1943898,,512153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1366x768,1366x695,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,END TASK,,,,,73048,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.5447E+12,13/12/2018 11:56,1.5447E+12,0,13/12/2018 11:56,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.5447E+12,13/12/2018 11:56,1.5447E+12,0,13/12/2018 11:56,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,2903.7,,,0,1,0,,,,recognition_A,,,recog-Instructions,,,,,,,,,,
3,1.5447E+12,13/12/2018 11:56,1.5447E+12,0,13/12/2018 11:56,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,buttonB,response_button_text,2716.6,ballow,1,1,0,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
4,1.5447E+12,13/12/2018 11:56,1.5447E+12,0,13/12/2018 11:56,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,buttonC,response_button_text,5303.2,vorgal,1,1,0,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
5,1.5447E+12,13/12/2018 11:56,1.5447E+12,0,13/12/2018 11:56,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,buttonD,response_button_text,4190.5,peflin,1,1,0,0,,,,recognition_A,,1,recog-trial,peflin,drink.PNG,peflun,regby,regbo,peflin,peflun.mp3,regby.mp3,regbo.mp3,peflin.mp3
6,1.5447E+12,13/12/2018 11:56,1.5447E+12,0,13/12/2018 11:56,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,buttonD,response_button_text,4072.9,tabroc,1,0,1,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
7,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,5,1,Screen 1,buttonB,response_button_text,8000.1,wabon,1,1,0,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
8,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,6,1,Screen 1,buttonB,response_button_text,4039.3,rafar,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
9,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,7,1,Screen 1,buttonC,response_button_text,8618.3,pungus,1,0,1,0,,,,recognition_A,,1,recog-trial,tesdar,ride.PNG,tesdar,tesdor,pungus,pungos,tesdar.mp3,tesdor.mp3,pungus.mp3,pungos.mp3
10,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,8,1,Screen 1,buttonD,response_button_text,3708,mowel,1,0,1,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
11,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,9,1,Screen 1,buttonA,response_button_text,2395.5,parung,1,1,0,0,,,,recognition_A,,1,recog-trial,parung,sun.PNG,parung,vorgil,vorgal,pareng,parung.mp3,vorgil.mp3,vorgal.mp3,pareng.mp3
12,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,10,1,Screen 1,buttonD,response_button_text,2467.6,solla,1,0,1,0,,,,recognition_A,,1,recog-trial,pungus,dragon.PNG,solly,pungos,pungus,solla,solly.mp3,pungos.mp3,pungus.mp3,solla.mp3
13,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,11,1,Screen 1,buttonA,response_button_text,5769.8,nusto,1,0,1,0,,,,recognition_A,,1,recog-trial,nusty,food.PNG,nusto,ballow,nusty,ballew,nusto.mp3,ballow.mp3,nusty.mp3,ballew.mp3
14,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,12,1,Screen 1,buttonC,response_button_text,5394.7,dester,1,0,1,0,,,,recognition_A,,1,recog-trial,mowel,coat.PNG,destor,mowel,dester,mowil,destor.mp3,mowel.mp3,dester.mp3,mowil.mp3
15,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,13,1,Screen 1,buttonA,response_button_text,2864.8,nusty,1,0,1,0,,,,recognition_A,,1,recog-trial,solly,monster.PNG,nusty,solla,nusto,solly,nusty.mp3,solla.mp3,nusto.mp3,solly.mp3
16,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,14,1,Screen 1,buttonD,response_button_text,4109.1,regbo,1,0,1,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
17,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,15,1,Screen 1,buttonD,response_button_text,5454.5,femod,1,1,0,0,,,,recognition_A,,1,recog-trial,femod,hoverboard.PNG,wabin,femad,wabon,femod,wabin.mp3,femad.mp3,wabon.mp3,femod.mp3
18,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,1656.2,,,0,1,0,,,,recognition_A,,,recog-Finish,,,,,,,,,,
19,1.5447E+12,13/12/2018 11:57,1.5447E+12,0,13/12/2018 11:57,4424,9,task-z5kw,,1975205,,520959,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,END TASK,,,,,74169,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.54472E+12,13/12/2018 16:45,1.54472E+12,0,13/12/2018 16:45,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54472E+12,13/12/2018 16:45,1.54472E+12,0,13/12/2018 16:45,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,22387.29996,,,0,1,0,,,,recognition_A,,,recog-Instructions,,,,,,,,,,
3,1.54472E+12,13/12/2018 16:45,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,buttonB,response_button_text,4512.000459,tabric,1,1,0,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
4,1.54472E+12,13/12/2018 16:45,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,buttonD,response_button_text,2320.500014,peflin,1,1,0,0,,,,recognition_A,,1,recog-trial,peflin,drink.PNG,peflun,regby,regbo,peflin,peflun.mp3,regby.mp3,regbo.mp3,peflin.mp3
5,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,buttonB,response_button_text,1979.499799,wabon,1,1,0,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
6,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,buttonB,response_button_text,1378.800215,mowel,1,1,0,0,,,,recognition_A,,1,recog-trial,mowel,coat.PNG,destor,mowel,dester,mowil,destor.mp3,mowel.mp3,dester.mp3,mowil.mp3
7,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,5,1,Screen 1,buttonC,response_button_text,2720.90003,nusty,1,1,0,0,,,,recognition_A,,1,recog-trial,nusty,food.PNG,nusto,ballow,nusty,ballew,nusto.mp3,ballow.mp3,nusty.mp3,ballew.mp3
8,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,6,1,Screen 1,buttonB,response_button_text,2267.999989,ballow,1,1,0,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
9,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,7,1,Screen 1,buttonA,response_button_text,2416.499955,tesdar,1,1,0,0,,,,recognition_A,,1,recog-trial,tesdar,ride.PNG,tesdar,tesdor,pungus,pungos,tesdar.mp3,tesdor.mp3,pungus.mp3,pungos.mp3
10,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,8,1,Screen 1,buttonC,response_button_text,4537.000249,pungus,1,1,0,0,,,,recognition_A,,1,recog-trial,pungus,dragon.PNG,solly,pungos,pungus,solla,solly.mp3,pungos.mp3,pungus.mp3,solla.mp3
11,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,9,1,Screen 1,buttonC,response_button_text,3443.400027,vorgal,1,1,0,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
12,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,10,1,Screen 1,buttonD,response_button_text,2323.400102,solly,1,1,0,0,,,,recognition_A,,1,recog-trial,solly,monster.PNG,nusty,solla,nusto,solly,nusty.mp3,solla.mp3,nusto.mp3,solly.mp3
13,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,11,1,Screen 1,buttonB,response_button_text,2159.200305,rafar,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
14,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,12,1,Screen 1,buttonD,response_button_text,2727.900064,femod,1,1,0,0,,,,recognition_A,,1,recog-trial,femod,hoverboard.PNG,wabin,femad,wabon,femod,wabin.mp3,femad.mp3,wabon.mp3,femod.mp3
15,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,13,1,Screen 1,buttonA,response_button_text,3491.099683,regby,1,1,0,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
16,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,14,1,Screen 1,buttonA,response_button_text,1577.100174,parung,1,1,0,0,,,,recognition_A,,1,recog-trial,parung,sun.PNG,parung,vorgil,vorgal,pareng,parung.mp3,vorgil.mp3,vorgal.mp3,pareng.mp3
17,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,15,1,Screen 1,buttonC,response_button_text,2575.199891,rafar,1,1,0,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
18,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,1052.100383,,,0,1,0,,,,recognition_A,,,recog-Finish,,,,,,,,,,
19,1.54472E+12,13/12/2018 16:46,1.54472E+12,0,13/12/2018 16:46,4424,9,task-z5kw,,1978580,,520965,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,END TASK,,,,,69105,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,1378,,,0,1,0,,,,recognition_A,,,recog-Instructions,,,,,,,,,,
3,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,buttonC,response_button_text,2223,pungus,1,1,0,0,,,,recognition_A,,1,recog-trial,pungus,dragon.PNG,solly,pungos,pungus,solla,solly.mp3,pungos.mp3,pungus.mp3,solla.mp3
4,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,buttonC,response_button_text,5320,vorgal,1,1,0,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
5,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,buttonB,response_button_text,2004,mowel,1,1,0,0,,,,recognition_A,,1,recog-trial,mowel,coat.PNG,destor,mowel,dester,mowil,destor.mp3,mowel.mp3,dester.mp3,mowil.mp3
6,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,buttonC,response_button_text,2974,rafar,1,1,0,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
7,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,5,1,Screen 1,buttonC,response_button_text,2088,nusty,1,1,0,0,,,,recognition_A,,1,recog-trial,nusty,food.PNG,nusto,ballow,nusty,ballew,nusto.mp3,ballow.mp3,nusty.mp3,ballew.mp3
8,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,6,1,Screen 1,buttonB,response_button_text,3744,ballow,1,1,0,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
9,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,7,1,Screen 1,buttonD,response_button_text,1455,peflin,1,1,0,0,,,,recognition_A,,1,recog-trial,peflin,drink.PNG,peflun,regby,regbo,peflin,peflun.mp3,regby.mp3,regbo.mp3,peflin.mp3
10,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,8,1,Screen 1,buttonA,response_button_text,1624,parung,1,1,0,0,,,,recognition_A,,1,recog-trial,parung,sun.PNG,parung,vorgil,vorgal,pareng,parung.mp3,vorgil.mp3,vorgal.mp3,pareng.mp3
11,1.54565E+12,24/12/2018 11:06,1.54565E+12,0,24/12/2018 11:06,4424,9,task-z5kw,,2016087,,533779,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1440x814,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,9,1,Screen 1,buttonB,response_button_text,1530,wabon,1,1,0,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
