Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-eqdz,checkpoint-cuki,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,checkpoint-353x,checkpoint-cbnt,branch-pusb,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,picture,opt1,opt2,opt3,opt4,aud1,aud2,aud3,aud4
21,1.54402E+12,05/12/2018 14:56,1.54402E+12,0,05/12/2018 14:56,4424,9,task-lwe7,,1937905,,512137,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,15,1,Screen 1,buttonA,response_button_text,4238.1,pungus,1,1,0,0,,,,recognition_B,,1,recog-trial,pungus,coat.PNG,pungus,pungos,dester,destor,pungus.mp3,pungos.mp3,dester.mp3,destor.mp3
22,1.54402E+12,05/12/2018 14:56,1.54402E+12,0,05/12/2018 14:56,4424,9,task-lwe7,,1937905,,512137,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,advancementZone,continue_button,973,,,0,1,0,,,,recognition_B,,,recog-Finish,,,,,,,,,,
23,1.54402E+12,05/12/2018 14:56,1.54402E+12,0,05/12/2018 14:56,4424,9,task-lwe7,,1937905,,512137,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,END TASK,,,,,48182,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.54402E+12,05/12/2018 15:05,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,advancementZone,continue_button,10691.2,,,0,1,0,,,,recognition_B,,,recog-Instructions,,,,,,,,,,
3,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,Zone1,content_audio,3206.2,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,peflin,zookeeper.PNG,parung,pareng,peflin,peflun,parung.mp3,pareng.mp3,peflin.mp3,peflun.mp3
4,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,Zone2,content_audio,4709.7,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,peflin,zookeeper.PNG,parung,pareng,peflin,peflun,parung.mp3,pareng.mp3,peflin.mp3,peflun.mp3
5,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,Zone3,content_audio,6478.4,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,peflin,zookeeper.PNG,parung,pareng,peflin,peflun,parung.mp3,pareng.mp3,peflin.mp3,peflun.mp3
6,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,Zone4,content_audio,8069.4,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,peflin,zookeeper.PNG,parung,pareng,peflin,peflun,parung.mp3,pareng.mp3,peflin.mp3,peflun.mp3
7,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,buttonB,response_button_text,10694,pareng,1,0,1,0,,,,recognition_B,,1,recog-trial,peflin,zookeeper.PNG,parung,pareng,peflin,peflun,parung.mp3,pareng.mp3,peflin.mp3,peflun.mp3
8,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,2,1,Screen 1,Zone1,content_audio,2912.9,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,rafar,money.PNG,rafar,rafer,mowel,mowil,rafar.mp3,rafer.mp3,mowel.mp3,mowil.mp3
9,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,2,1,Screen 1,Zone2,content_audio,4759.4,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,rafar,money.PNG,rafar,rafer,mowel,mowil,rafar.mp3,rafer.mp3,mowel.mp3,mowil.mp3
10,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,2,1,Screen 1,buttonA,response_button_text,6902.8,rafar,1,1,0,0,,,,recognition_B,,1,recog-trial,rafar,money.PNG,rafar,rafer,mowel,mowil,rafar.mp3,rafer.mp3,mowel.mp3,mowil.mp3
11,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,3,1,Screen 1,Zone3,content_audio,3873.9,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,parung,animal.PNG,parung,pareng,tesdar,tesdor,parung.mp3,pareng.mp3,tesdar.mp3,tesdor.mp3
12,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,3,1,Screen 1,buttonC,response_button_text,5304.2,tesdar,1,0,1,0,,,,recognition_B,,1,recog-trial,parung,animal.PNG,parung,pareng,tesdar,tesdor,parung.mp3,pareng.mp3,tesdar.mp3,tesdor.mp3
13,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,4,1,Screen 1,buttonD,response_button_text,3297.2,tabric,1,1,0,0,,,,recognition_B,,1,recog-trial,tabric,tree.PNG,femad,femod,tabroc,tabric,femad.mp3,femod.mp3,tabroc.mp3,tabric.mp3
14,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,5,1,Screen 1,buttonA,response_button_text,2220.4,nusty,1,1,0,0,,,,recognition_B,,1,recog-trial,nusty,drink.PNG,nusty,nusto,solla,solly,nusty.mp3,nusto.mp3,solla.mp3,solly.mp3
15,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,6,1,Screen 1,Zone4,content_audio,3762.5,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,mowel,ride.PNG,ballew,mowel,mowil,ballow,ballew.mp3,mowel.mp3,mowil.mp3,ballow.mp3
16,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,6,1,Screen 1,buttonD,response_button_text,5313,ballow,1,0,1,0,,,,recognition_B,,1,recog-trial,mowel,ride.PNG,ballew,mowel,mowil,ballow,ballew.mp3,mowel.mp3,mowil.mp3,ballow.mp3
17,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,7,1,Screen 1,buttonD,response_button_text,2191.7,femod,1,1,0,0,,,,recognition_B,,1,recog-trial,femod,car.PNG,vorgal,femad,vorgil,femod,vorgal.mp3,femad.mp3,vorgil.mp3,femod.mp3
18,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,8,1,Screen 1,buttonC,response_button_text,2803.3,wabon,1,1,0,0,,,,recognition_B,,1,recog-trial,wabon,food.PNG,wabin,pungus,wabon,pungos,wabin.mp3,pungus.mp3,wabon.mp3,pungos.mp3
19,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,9,1,Screen 1,buttonD,response_button_text,7118,regby,1,0,1,0,,,,recognition_B,,1,recog-trial,solly,sun.PNG,regbo,solly,solla,regby,regbo.mp3,solly.mp3,solla.mp3,regby.mp3
20,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,10,1,Screen 1,buttonA,response_button_text,4777.1,tabric,1,0,1,0,,,,recognition_B,,1,recog-trial,ballow,hoverboard.PNG,tabric,ballow,tabroc,ballew,tabric.mp3,ballow.mp3,tabroc.mp3,ballew.mp3
21,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,11,1,Screen 1,buttonC,response_button_text,3288.8,peflun,1,0,1,0,,,,recognition_B,,1,recog-trial,vorgal,backpack.PNG,vorgil,peflin,peflun,vorgal,vorgil.mp3,peflin.mp3,peflun.mp3,vorgal.mp3
22,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,12,1,Screen 1,buttonC,response_button_text,1394.2,tesdar,1,1,0,0,,,,recognition_B,,1,recog-trial,tesdar,dragon.PNG,wabin,tesdor,tesdar,wabon,wabin.mp3,tesdor.mp3,tesdar.mp3,wabon.mp3
23,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,13,1,Screen 1,buttonA,response_button_text,2898.6,regbo,1,0,1,0,,,,recognition_B,,1,recog-trial,regby,monster.PNG,regbo,nusto,nusty,regby,regbo.mp3,nusto.mp3,nusty.mp3,regby.mp3
24,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,14,1,Screen 1,buttonD,response_button_text,2605.7,rafar,1,0,1,0,,,,recognition_B,,1,recog-trial,dester,flower.PNG,destor,rafer,dester,rafar,destor.mp3,rafer.mp3,dester.mp3,rafar.mp3
25,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,15,1,Screen 1,buttonC,response_button_text,3586.7,dester,1,0,1,0,,,,recognition_B,,1,recog-trial,pungus,coat.PNG,pungus,pungos,dester,destor,pungus.mp3,pungos.mp3,dester.mp3,destor.mp3
26,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,advancementZone,continue_button,937.5,,,0,1,0,,,,recognition_B,,,recog-Finish,,,,,,,,,,
27,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938029,,512166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,END TASK,,,,,78270,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,advancementZone,continue_button,6556.005,,,0,1,0,,,,recognition_B,,,recog-Instructions,,,,,,,,,,
3,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,Zone4,content_audio,3679,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,femod,car.PNG,vorgal,femad,vorgil,femod,vorgal.mp3,femad.mp3,vorgil.mp3,femod.mp3
4,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,buttonD,response_button_text,6182,femod,1,1,0,0,,,,recognition_B,,1,recog-trial,femod,car.PNG,vorgal,femad,vorgil,femod,vorgal.mp3,femad.mp3,vorgil.mp3,femod.mp3
5,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,2,1,Screen 1,buttonA,response_button_text,4449,destor,1,0,1,0,,,,recognition_B,,1,recog-trial,dester,flower.PNG,destor,rafer,dester,rafar,destor.mp3,rafer.mp3,dester.mp3,rafar.mp3
6,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,3,1,Screen 1,buttonC,response_button_text,6230,wabon,1,1,0,0,,,,recognition_B,,1,recog-trial,wabon,food.PNG,wabin,pungus,wabon,pungos,wabin.mp3,pungus.mp3,wabon.mp3,pungos.mp3
7,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,4,1,Screen 1,Zone1,content_audio,4590,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,rafar,money.PNG,rafar,rafer,mowel,mowil,rafar.mp3,rafer.mp3,mowel.mp3,mowil.mp3
8,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,4,1,Screen 1,Zone2,content_audio,7221.005,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,rafar,money.PNG,rafar,rafer,mowel,mowil,rafar.mp3,rafer.mp3,mowel.mp3,mowil.mp3
9,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,4,1,Screen 1,buttonB,response_button_text,9426.005,rafer,1,0,1,0,,,,recognition_B,,1,recog-trial,rafar,money.PNG,rafar,rafer,mowel,mowil,rafar.mp3,rafer.mp3,mowel.mp3,mowil.mp3
10,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,5,1,Screen 1,Zone2,content_audio,4850,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,solly,sun.PNG,regbo,solly,solla,regby,regbo.mp3,solly.mp3,solla.mp3,regby.mp3
11,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,5,1,Screen 1,Zone3,content_audio,6985.995,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,solly,sun.PNG,regbo,solly,solla,regby,regbo.mp3,solly.mp3,solla.mp3,regby.mp3
12,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,5,1,Screen 1,buttonB,response_button_text,9231,solly,1,1,0,0,,,,recognition_B,,1,recog-trial,solly,sun.PNG,regbo,solly,solla,regby,regbo.mp3,solly.mp3,solla.mp3,regby.mp3
13,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,6,1,Screen 1,buttonB,response_button_text,629.005,pungos,1,0,1,0,,,,recognition_B,,1,recog-trial,pungus,coat.PNG,pungus,pungos,dester,destor,pungus.mp3,pungos.mp3,dester.mp3,destor.mp3
14,1.54402E+12,05/12/2018 15:06,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,7,1,Screen 1,buttonA,response_button_text,3169,tabric,1,0,1,0,,,,recognition_B,,1,recog-trial,ballow,hoverboard.PNG,tabric,ballow,tabroc,ballew,tabric.mp3,ballow.mp3,tabroc.mp3,ballew.mp3
15,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:06,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,8,1,Screen 1,buttonA,response_button_text,2187.995,nusty,1,1,0,0,,,,recognition_B,,1,recog-trial,nusty,drink.PNG,nusty,nusto,solla,solly,nusty.mp3,nusto.mp3,solla.mp3,solly.mp3
16,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,9,1,Screen 1,buttonC,response_button_text,3184,peflin,1,1,0,0,,,,recognition_B,,1,recog-trial,peflin,zookeeper.PNG,parung,pareng,peflin,peflun,parung.mp3,pareng.mp3,peflin.mp3,peflun.mp3
17,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,10,1,Screen 1,buttonB,response_button_text,4299.005,nusto,1,0,1,0,,,,recognition_B,,1,recog-trial,regby,monster.PNG,regbo,nusto,nusty,regby,regbo.mp3,nusto.mp3,nusty.mp3,regby.mp3
18,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,11,1,Screen 1,buttonB,response_button_text,2300.995,femod,1,0,1,0,,,,recognition_B,,1,recog-trial,tabric,tree.PNG,femad,femod,tabroc,tabric,femad.mp3,femod.mp3,tabroc.mp3,tabric.mp3
19,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,12,1,Screen 1,buttonA,response_button_text,2974.995,wabin,1,0,1,0,,,,recognition_B,,1,recog-trial,tesdar,dragon.PNG,wabin,tesdor,tesdar,wabon,wabin.mp3,tesdor.mp3,tesdar.mp3,wabon.mp3
20,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,13,1,Screen 1,buttonA,response_button_text,2343.005,parung,1,1,0,0,,,,recognition_B,,1,recog-trial,parung,animal.PNG,parung,pareng,tesdar,tesdor,parung.mp3,pareng.mp3,tesdar.mp3,tesdor.mp3
21,1.54402E+12,05/12/2018 15:07,1.54402E+12,0,05/12/2018 15:07,4424,9,task-lwe7,,1938033,,512170,,complete,,,computer,Desktop or Laptop,Windows Vista,Chrome 49.0.2623.112,1280x720,1280x629,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,14,1,Screen 1,buttonB,response_button_text,2709,mowel,1,1,0,0,,,,recognition_B,,1,recog-trial,mowel,ride.PNG,ballew,mowel,mowil,ballow,ballew.mp3,mowel.mp3,mowil.mp3,ballow.mp3
