Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-eqdz,checkpoint-cuki,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,checkpoint-353x,checkpoint-cbnt,branch-pusb,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,picture,opt1,opt2,opt3,opt4,aud1,aud2,aud3,aud4
11,1.54402E+12,05/12/2018 15:21,1.54402E+12,0,05/12/2018 15:21,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,3,1,Screen 1,Zone2,content_audio,5915,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
12,1.54402E+12,05/12/2018 15:21,1.54402E+12,0,05/12/2018 15:21,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,3,1,Screen 1,Zone4,content_audio,14061,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
13,1.54402E+12,05/12/2018 15:21,1.54402E+12,0,05/12/2018 15:21,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,3,1,Screen 1,buttonC,response_button_text,17908,peflun,1,0,1,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
14,1.54402E+12,05/12/2018 15:21,1.54402E+12,0,05/12/2018 15:21,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,4,1,Screen 1,Zone2,content_audio,3798,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
15,1.54402E+12,05/12/2018 15:21,1.54402E+12,0,05/12/2018 15:21,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,4,1,Screen 1,Zone3,content_audio,6140,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
16,1.54402E+12,05/12/2018 15:21,1.54402E+12,0,05/12/2018 15:21,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,4,1,Screen 1,buttonB,response_button_text,8363,tesdar,1,0,1,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
17,1.54402E+12,05/12/2018 15:21,1.54402E+12,0,05/12/2018 15:21,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,5,1,Screen 1,Zone1,content_audio,5531,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
18,1.54402E+12,05/12/2018 15:21,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,5,1,Screen 1,buttonA,response_button_text,10435,parung,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
19,1.54402E+12,05/12/2018 15:21,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,6,1,Screen 1,Zone1,content_audio,2565,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,mowel,coat.PNG,destor,mowel,dester,mowil,destor.mp3,mowel.mp3,dester.mp3,mowil.mp3
20,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,6,1,Screen 1,Zone3,content_audio,5980,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,mowel,coat.PNG,destor,mowel,dester,mowil,destor.mp3,mowel.mp3,dester.mp3,mowil.mp3
21,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,6,1,Screen 1,buttonC,response_button_text,7488,dester,1,0,1,0,,,,recognition_A,,1,recog-trial,mowel,coat.PNG,destor,mowel,dester,mowil,destor.mp3,mowel.mp3,dester.mp3,mowil.mp3
22,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,7,1,Screen 1,buttonC,response_button_text,4717,nusty,1,1,0,0,,,,recognition_A,,1,recog-trial,nusty,food.PNG,nusto,ballow,nusty,ballew,nusto.mp3,ballow.mp3,nusty.mp3,ballew.mp3
23,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,8,1,Screen 1,Zone2,content_audio,6274,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
24,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,8,1,Screen 1,Zone1,content_audio,8322,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
25,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,8,1,Screen 1,buttonA,response_button_text,10238,rafer,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
26,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,9,1,Screen 1,buttonB,response_button_text,4858,femad,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
27,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,10,1,Screen 1,Zone3,content_audio,5739,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,tesdar,ride.PNG,tesdar,tesdor,pungus,pungos,tesdar.mp3,tesdor.mp3,pungus.mp3,pungos.mp3
28,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,10,1,Screen 1,Zone2,content_audio,8011,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,tesdar,ride.PNG,tesdar,tesdor,pungus,pungos,tesdar.mp3,tesdor.mp3,pungus.mp3,pungos.mp3
29,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,10,1,Screen 1,buttonB,response_button_text,9541,tesdor,1,0,1,0,,,,recognition_A,,1,recog-trial,tesdar,ride.PNG,tesdar,tesdor,pungus,pungos,tesdar.mp3,tesdor.mp3,pungus.mp3,pungos.mp3
30,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,11,1,Screen 1,buttonA,response_button_text,4313,nusty,1,0,1,0,,,,recognition_A,,1,recog-trial,solly,monster.PNG,nusty,solla,nusto,solly,nusty.mp3,solla.mp3,nusto.mp3,solly.mp3
31,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,12,1,Screen 1,Zone4,content_audio,5085,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,femod,hoverboard.PNG,wabin,femad,wabon,femod,wabin.mp3,femad.mp3,wabon.mp3,femod.mp3
32,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,12,1,Screen 1,Zone2,content_audio,7017,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,femod,hoverboard.PNG,wabin,femad,wabon,femod,wabin.mp3,femad.mp3,wabon.mp3,femod.mp3
33,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,12,1,Screen 1,buttonD,response_button_text,11123,femod,1,1,0,0,,,,recognition_A,,1,recog-trial,femod,hoverboard.PNG,wabin,femad,wabon,femod,wabin.mp3,femad.mp3,wabon.mp3,femod.mp3
34,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,13,1,Screen 1,buttonA,response_button_text,2751,parung,1,1,0,0,,,,recognition_A,,1,recog-trial,parung,sun.PNG,parung,vorgil,vorgal,pareng,parung.mp3,vorgil.mp3,vorgal.mp3,pareng.mp3
35,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:23,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,14,1,Screen 1,Zone1,content_audio,3452,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
36,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:23,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,14,1,Screen 1,buttonA,response_button_text,5489,tabric,1,0,1,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
37,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:23,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,15,1,Screen 1,Zone1,content_audio,1999,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
38,1.54402E+12,05/12/2018 15:23,1.54402E+12,0,05/12/2018 15:23,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,15,1,Screen 1,Zone2,content_audio,3426,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
39,1.54402E+12,05/12/2018 15:23,1.54402E+12,0,05/12/2018 15:23,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,15,1,Screen 1,Zone4,content_audio,5828,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
40,1.54402E+12,05/12/2018 15:23,1.54402E+12,0,05/12/2018 15:23,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,15,1,Screen 1,buttonB,response_button_text,8179,mowil,1,0,1,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
41,1.54402E+12,05/12/2018 15:23,1.54402E+12,0,05/12/2018 15:23,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,1314,,,0,1,0,,,,recognition_A,,,recog-Finish,,,,,,,,,,
42,1.54402E+12,05/12/2018 15:23,1.54402E+12,0,05/12/2018 15:23,4424,9,task-y5i7,,1938248,,512199,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 70.0.3538.110,1280x800,1280x689,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,END TASK,,,,,134928,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,2345.7,,,0,1,0,,,,recognition_A,,,recog-Instructions,,,,,,,,,,
3,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,buttonD,response_button_text,3095.6,ballew,1,0,1,0,,,,recognition_A,,1,recog-trial,nusty,food.PNG,nusto,ballow,nusty,ballew,nusto.mp3,ballow.mp3,nusty.mp3,ballew.mp3
4,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,Zone3,content_audio,1809.1,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
5,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,Zone2,content_audio,3698.8,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
6,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,buttonC,response_button_text,5726.3,tesdor,1,0,1,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
7,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,buttonB,response_button_text,3009.4,pungos,1,0,1,0,,,,recognition_A,,1,recog-trial,pungus,dragon.PNG,solly,pungos,pungus,solla,solly.mp3,pungos.mp3,pungus.mp3,solla.mp3
8,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,Zone2,content_audio,895.7999998,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
9,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,Zone3,content_audio,2588.4,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
10,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,buttonC,response_button_text,3933.3,destor,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
11,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,5,1,Screen 1,Zone4,content_audio,925.4999999,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
12,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,5,1,Screen 1,Zone3,content_audio,2128.2,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
13,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,5,1,Screen 1,buttonA,response_button_text,3979,peflin,1,0,1,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
14,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,6,1,Screen 1,Zone1,content_audio,918.4999999,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
15,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,6,1,Screen 1,Zone2,content_audio,3994,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
16,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,6,1,Screen 1,buttonA,response_button_text,5451.5,vorgil,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
17,1.54402E+12,05/12/2018 15:22,1.54402E+12,0,05/12/2018 15:22,4424,9,task-y5i7,,1938272,,512211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x969,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,7,1,Screen 1,Zone2,content_audio,1213.4,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
